"","KID","year","Toys","Vacation","SchSupplies","Clothing","Food","sports","lessons","comm_grps","tutoring","tuition"
"1488",2655033,2007,57.6923076923077,0,5.76923076923077,19.2307692307692,NA,1.34615384615385,3.84615384615385,0,0,0
"1490",2656034,2007,23.0769230769231,19.2307692307692,0.576923076923077,5.76923076923077,NA,0,0,0,0,0
"1491",2656035,2007,9.61538461538461,5.76923076923077,1.92307692307692,13.4615384615385,NA,9.61538461538461,0,0,0,0
"1492",2656036,2007,19.2307692307692,19.2307692307692,1.05769230769231,7.69230769230769,NA,0.865384615384615,0,0.384615384615385,0,0
"1497",2660032,2007,38.4615384615385,0,1.44230769230769,57.6923076923077,NA,38.4615384615385,0,0,0,0
"1499",2661042,2007,11.5384615384615,0,0.769230769230769,8.65384615384615,NA,5.76923076923077,0,0,0,0
"1500",2661043,2007,2.88461538461538,1.92307692307692,19.2307692307692,3.84615384615385,NA,0,0,0,0,0
"1501",2661044,2007,3.84615384615385,1.92307692307692,19.2307692307692,2.88461538461538,NA,1.44230769230769,0,0,0,0
"1502",2662032,2007,9.61538461538461,28.8461538461538,1.92307692307692,9.61538461538461,NA,0,6.92307692307692,0,0,0
"1505",2672032,2007,48.0769230769231,28.8461538461538,19.2307692307692,28.8461538461538,NA,0,0,0,0,192.307692307692
"1509",2678040,2007,5.76923076923077,57.6923076923077,0.576923076923077,5.76923076923077,NA,0,0,0,0,28.8461538461538
"1513",2682032,2007,5.76923076923077,1.15384615384615,1.44230769230769,5.76923076923077,NA,1.92307692307692,11.5384615384615,0,0,0
"1514",2682033,2007,9.61538461538461,3.84615384615385,2.88461538461538,6.73076923076923,NA,9.61538461538461,0,0,0,0
"1515",2688036,2007,7.69230769230769,0,0.961538461538462,7.69230769230769,NA,0,0,0,0,0
"1519",2701049,2007,9.61538461538461,0,1.15384615384615,23.0769230769231,NA,3.84615384615385,0,0,0,0
"1520",2701050,2007,1.92307692307692,0,1.15384615384615,19.2307692307692,NA,0,0,0,0,0
"1521",2701051,2007,11.5384615384615,0,1.44230769230769,38.4615384615385,NA,0,0,0,0,0
"1523",2701208,2007,3.84615384615385,0,1.15384615384615,19.2307692307692,NA,1.53846153846154,0,0,0,0
"1525",2704186,2007,19.2307692307692,0,1.92307692307692,9.61538461538461,NA,0,0,0,0,0
"1528",2707042,2007,9.61538461538461,3.84615384615385,0.961538461538462,9.61538461538461,NA,5.76923076923077,0,0.961538461538462,0,96.1538461538462
"1529",2707043,2007,0,3.84615384615385,0.961538461538462,3.84615384615385,NA,5.76923076923077,0,0,0,0
"1530",2707044,2007,0,0,0.961538461538462,3.84615384615385,NA,5.76923076923077,7.69230769230769,0,0,0
"1532",2712032,2007,19.2307692307692,0,1.15384615384615,7.69230769230769,NA,0,0,2.30769230769231,0,0
"1533",2714036,2007,5.76923076923077,19.2307692307692,0.961538461538462,5.76923076923077,NA,0.576923076923077,0,0,0,0
"1534",2714183,2007,7.69230769230769,38.4615384615385,2.40384615384615,13.4615384615385,NA,2.88461538461538,0,0,0,0
"1540",2717038,2007,7.69230769230769,19.2307692307692,1.92307692307692,5.76923076923077,NA,1.92307692307692,28.8461538461538,0,0,0
"1542",2726030,2007,3.84615384615385,19.2307692307692,0.961538461538462,9.61538461538461,NA,0,15.3846153846154,0.961538461538462,0,0
"1543",2726031,2007,1.92307692307692,19.2307692307692,0.961538461538462,9.61538461538461,NA,1.92307692307692,0,0,0,0
"1545",2727036,2007,9.61538461538461,0,9.61538461538461,11.5384615384615,NA,0,15.3846153846154,0,0,269.230769230769
"1546",2731035,2007,3.84615384615385,0,0.961538461538462,1.92307692307692,NA,5.76923076923077,0,0,0,11.5384615384615
"1547",2731036,2007,3.84615384615385,0,1.53846153846154,11.5384615384615,NA,0,0,0,0,0
"1548",2731037,2007,11.5384615384615,5.76923076923077,0.961538461538462,5.76923076923077,NA,0,0,0,0,0
"1553",2752033,2007,28.8461538461538,28.8461538461538,7.69230769230769,28.8461538461538,NA,5.76923076923077,15.3846153846154,0,0,0
"1555",2753035,2007,15.3846153846154,5.76923076923077,1.15384615384615,19.2307692307692,NA,0,4.80769230769231,0,3.84615384615385,0
"1556",2756034,2007,7.69230769230769,5.76923076923077,5.76923076923077,6.73076923076923,NA,0,0,0,0,0
"1557",2756173,2007,5.76923076923077,5.76923076923077,2.88461538461538,4.80769230769231,NA,0,0,1.92307692307692,7.69230769230769,0
"1561",2776031,2007,19.2307692307692,0,2.88461538461538,9.61538461538461,NA,0,0,0,0,0
"1562",2776032,2007,0,0,NA,NA,NA,0,0,0,0,0
"1563",2779031,2007,11.5384615384615,3.84615384615385,0.384615384615385,7.69230769230769,NA,2.30769230769231,0,0.192307692307692,0,0
"1566",2786033,2007,15.3846153846154,0,0.961538461538462,5.76923076923077,NA,0,0,17.3076923076923,0,0
"1567",2786034,2007,0,0,0.673076923076923,0,NA,0,0,0,0,0
"1568",2799031,2007,28.8461538461538,38.4615384615385,7.69230769230769,11.5384615384615,NA,11.5384615384615,9.61538461538461,7.69230769230769,0,67.3076923076923
"1569",2799032,2007,19.2307692307692,38.4615384615385,5.76923076923077,7.69230769230769,NA,15.3846153846154,9.61538461538461,NA,0,67.3076923076923
"1574",2807031,2007,9.61538461538461,1.92307692307692,0.961538461538462,5.76923076923077,NA,0,2.30769230769231,0,0,0
"1576",2822032,2007,7.69230769230769,3.84615384615385,0.673076923076923,5.76923076923077,NA,0,0,0,0,0
"1578",2831033,2007,19.2307692307692,3.84615384615385,1.53846153846154,11.5384615384615,NA,3.84615384615385,0,0,0,0
"1579",2835030,2007,5.76923076923077,15.3846153846154,0.961538461538462,3.84615384615385,NA,5.76923076923077,0,0.961538461538462,0,76.9230769230769
"1580",2835031,2007,5.76923076923077,15.3846153846154,0.961538461538462,3.84615384615385,NA,7.69230769230769,0,0.961538461538462,0,76.9230769230769
"1583",2847040,2007,5.76923076923077,NA,0.576923076923077,6.73076923076923,NA,0,0,0,0,0
"1587",2848039,2007,NA,0,0,0,NA,0,0,0,0,0
"1588",2848040,2007,NA,0,0.961538461538462,9.61538461538461,NA,0,0,0,0,0
"1589",2848041,2007,38.4615384615385,9.61538461538461,3.84615384615385,13.4615384615385,NA,0.961538461538462,0,0,12.3076923076923,0
"1590",2848042,2007,19.2307692307692,9.61538461538461,3.84615384615385,15.3846153846154,NA,9.61538461538461,4.61538461538461,0,0,0
"1591",2848043,2007,9.61538461538461,5.76923076923077,0.961538461538462,19.2307692307692,NA,0,1.44230769230769,0,0,0
"1594",2849032,2007,11.5384615384615,0,3.84615384615385,13.4615384615385,NA,0.769230769230769,0,3.07692307692308,13.8461538461538,0
"1597",2851034,2007,5.76923076923077,38.4615384615385,3.84615384615385,3.84615384615385,NA,32.3076923076923,32.3076923076923,0,0,0
"1598",2851035,2007,5.76923076923077,38.4615384615385,5.76923076923077,4.80769230769231,NA,1.92307692307692,0,0,0,0
"1600",2852046,2007,3.84615384615385,0,0.961538461538462,3.84615384615385,NA,0,0,0,0,0
"1601",2852049,2007,3.84615384615385,3.84615384615385,1.92307692307692,11.5384615384615,NA,0,0,0,28.8461538461538,0
"1602",2852050,2007,3.84615384615385,2.30769230769231,0.384615384615385,1.92307692307692,NA,0,0,0,0,0
"1603",2852052,2007,7.69230769230769,0,0.961538461538462,9.61538461538461,NA,1.92307692307692,0,0,0,0
"1604",2852053,2007,3.84615384615385,0,0.961538461538462,2.88461538461538,NA,0,0,0,0,0
"1605",2852054,2007,7.69230769230769,0,0.961538461538462,5.76923076923077,NA,1.15384615384615,0,0,0,0
"1606",2860031,2007,38.4615384615385,9.61538461538461,0,9.61538461538461,NA,0,0,0,0,0
"1607",2860032,2007,19.2307692307692,9.61538461538461,3.84615384615385,19.2307692307692,NA,5.76923076923077,3.84615384615385,0,0,0
"1608",2867032,2007,3.84615384615385,0,34.6153846153846,5.76923076923077,NA,0,0,0,0,0
"1609",2869031,2007,38.4615384615385,57.6923076923077,1.92307692307692,13.4615384615385,NA,15.3846153846154,0,0,0,0
"1610",2875034,2007,0.576923076923077,0,0.480769230769231,2.88461538461538,NA,0.192307692307692,0,0,0,0
"1611",2875035,2007,0.961538461538462,0,0.288461538461538,1.92307692307692,NA,0.576923076923077,0,0,0,0
"1612",2876032,2007,23.0769230769231,9.61538461538461,3.84615384615385,19.2307692307692,NA,0,0,0,0,0
"1613",2880030,2007,57.6923076923077,48.0769230769231,5.76923076923077,38.4615384615385,NA,0,57.6923076923077,0,0,0
"1614",2880031,2007,5.76923076923077,1.92307692307692,0.961538461538462,28.8461538461538,NA,0,0,0,0,0
"1616",2881036,2007,9.61538461538461,28.8461538461538,5.76923076923077,5.76923076923077,NA,1.34615384615385,1.73076923076923,0,0,0
"1618",2882033,2007,14.4230769230769,192.307692307692,2.88461538461538,2.88461538461538,NA,38.4615384615385,0,0,7.69230769230769,0
"1619",2882034,2007,19.2307692307692,192.307692307692,2.88461538461538,7.69230769230769,NA,15.3846153846154,0,0.0961538461538462,0,173.076923076923
"1620",2888030,2007,57.6923076923077,0,3.84615384615385,19.2307692307692,NA,0,0,0,0,0
"1622",2893031,2007,57.6923076923077,115.384615384615,3.84615384615385,28.8461538461538,NA,0,0,0,9.61538461538461,0
"1624",2895032,2007,2.88461538461538,9.61538461538461,0.384615384615385,3.84615384615385,NA,0,0,0,0,0
"1625",2895033,2007,3.84615384615385,11.5384615384615,3.84615384615385,5.76923076923077,NA,0,0,0,0,0
"1626",2895034,2007,3.84615384615385,11.5384615384615,3.84615384615385,7.69230769230769,NA,0,0,0,0,0
"1629",2897034,2007,0,9.61538461538461,0.961538461538462,5.76923076923077,NA,0,23.0769230769231,1.92307692307692,0,0
"1630",2897036,2007,5.76923076923077,9.61538461538461,1.15384615384615,7.69230769230769,NA,7.69230769230769,0.288461538461538,0,0,0
"1640",2910033,2007,5.76923076923077,1.92307692307692,0.961538461538462,9.61538461538461,NA,38.4615384615385,0,0,0,0
"1641",2916031,2007,4.80769230769231,0,0.961538461538462,9.61538461538461,NA,0.961538461538462,0,0,0,0
"1642",2916032,2007,3.84615384615385,9.61538461538461,2.88461538461538,9.61538461538461,NA,0,0,0,0,0
"1647",3002002,2007,38.4615384615385,57.6923076923077,9.61538461538461,38.4615384615385,NA,9.61538461538461,0,0,28.8461538461538,0
"1650",3010004,2007,9.61538461538461,19.2307692307692,3.84615384615385,9.61538461538461,NA,0,0,0,0,0
"1652",3018002,2007,5.76923076923077,0,0.961538461538462,2.88461538461538,NA,0,0,0,0,0
"1653",3018003,2007,0,0,3.84615384615385,3.84615384615385,NA,0,0,0,0,0
"1654",3019003,2007,7.69230769230769,19.2307692307692,4.80769230769231,9.61538461538461,NA,0,0,0,0,0
"1655",3021004,2007,57.6923076923077,0,0,11.5384615384615,NA,3.84615384615385,0,0,0,0
"1658",3024003,2007,9.61538461538461,0,3.84615384615385,1.92307692307692,NA,0,0,0,0,0
"1660",3025004,2007,3.84615384615385,15.3846153846154,0.961538461538462,NA,NA,0,0,0,0,0
"1661",3027002,2007,7.69230769230769,19.2307692307692,2.5,5.09615384615385,NA,0,0,0,0,0
"1663",3033002,2007,0,0,2.30769230769231,7.69230769230769,NA,0,0,0,9.61538461538461,0
"1666",3041004,2007,0,0,3.84615384615385,0,NA,0,0,0,0,0
"1667",3043003,2007,7.69230769230769,5.76923076923077,1.92307692307692,2.88461538461538,NA,0,0,0,0,0
"1670",3046005,2007,NA,10.5769230769231,5.76923076923077,3.84615384615385,NA,0,0,0,0,0
"1671",3046007,2007,3.84615384615385,2.88461538461538,7.69230769230769,3.84615384615385,NA,0,0,0,0,0
"1672",3047005,2007,0,0,0.769230769230769,0,NA,0,0,0,0,0
"1674",3055003,2007,5.76923076923077,9.61538461538461,3.84615384615385,5.76923076923077,NA,0.769230769230769,0,0,0,0
"1675",3055004,2007,3.84615384615385,9.61538461538461,3.84615384615385,3.84615384615385,NA,0,0,0,0,0
"1677",3057005,2007,13.4615384615385,19.2307692307692,0.961538461538462,2.69230769230769,NA,5.76923076923077,0,0,96.1538461538462,0
"1678",3059003,2007,19.2307692307692,0,NA,15.3846153846154,NA,0,0,0,0,0
"1683",3063006,2007,0,0,0,0,NA,0,0,0,0,0
"1684",3066003,2007,9.61538461538461,38.4615384615385,9.61538461538461,19.2307692307692,NA,0,38.4615384615385,0,0,0
"1687",3078003,2007,3.84615384615385,0,5.76923076923077,9.61538461538461,NA,0,0,0,0,96.1538461538462
"1694",3090004,2007,3.84615384615385,28.8461538461538,1.92307692307692,4.80769230769231,NA,9.61538461538461,67.3076923076923,0,0,0
"1697",3094003,2007,NA,0,NA,NA,NA,0,0,0,0,0
"1698",3094004,2007,9.61538461538461,0,1.92307692307692,7.69230769230769,NA,0,0,0,0,0
"1701",3096003,2007,5.76923076923077,57.6923076923077,3.84615384615385,38.4615384615385,NA,4.80769230769231,0,0,0,0
"1709",3109003,2007,9.61538461538461,19.2307692307692,3.84615384615385,15.3846153846154,NA,1.92307692307692,38.4615384615385,13.4615384615385,0,111.538461538462
"1711",3110005,2007,0,0,1.15384615384615,5.76923076923077,NA,0,0,0,0,0
"1714",3113003,2007,1.92307692307692,0,1.15384615384615,1.92307692307692,NA,0,0,0.0192307692307692,2.69230769230769,0
"1715",3115004,2007,0,0,NA,NA,NA,0,0,0,0,0
"1716",3116002,2007,5.76923076923077,0,4.80769230769231,11.5384615384615,NA,0,0,0,0,0
"1718",3117006,2007,5.76923076923077,28.8461538461538,3.84615384615385,7.69230769230769,NA,3.84615384615385,0,0,0,0
"1727",3131002,2007,11.5384615384615,28.8461538461538,0,9.61538461538461,NA,0,0,0,0,0
"1728",3131003,2007,0.961538461538462,38.4615384615385,3.84615384615385,13.4615384615385,NA,5.76923076923077,0,0,0,0
"1729",3133003,2007,0,0,0.384615384615385,1.53846153846154,NA,0,0,0,0,0
"1730",3135003,2007,0,0,0.769230769230769,5.76923076923077,NA,0,0,0,0,0
"1731",3135004,2007,0,0,0.576923076923077,5.76923076923077,NA,0,0,0,0,0
"1734",3140004,2007,1.92307692307692,38.4615384615385,1.92307692307692,3.84615384615385,NA,57.6923076923077,90,0,0,0
"1738",3147006,2007,0,0,1.92307692307692,3.84615384615385,NA,0,0,0,0,0
"1739",3149003,2007,5.76923076923077,0,5.76923076923077,5.76923076923077,NA,5.76923076923077,0,0,0,0
"1741",3151005,2007,5.76923076923077,0,3.46153846153846,7.69230769230769,NA,2.84615384615385,0,0,0,0
"1742",3155005,2007,28.8461538461538,28.8461538461538,6.73076923076923,19.2307692307692,NA,0,0,0,0,0
"1743",3155006,2007,19.2307692307692,19.2307692307692,5.76923076923077,9.61538461538461,NA,19.2307692307692,0,5.76923076923077,0,0
"1744",3156003,2007,9.61538461538461,15.3846153846154,3.84615384615385,15.3846153846154,NA,0.961538461538462,0.769230769230769,0,6.92307692307692,0
"1745",3156004,2007,3.84615384615385,28.8461538461538,1.92307692307692,9.61538461538461,NA,0,0,0,5.76923076923077,0
"1746",3159003,2007,NA,28.8461538461538,0.769230769230769,3.84615384615385,NA,0,0,0,0,0
"1747",3159004,2007,NA,28.8461538461538,0.769230769230769,NA,NA,0,15.3846153846154,0,0,0
"1748",3161003,2007,7.69230769230769,0,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"1751",3163004,2007,4.80769230769231,0,1.44230769230769,1.92307692307692,NA,0,0,0,0,0
"1752",3167003,2007,1.92307692307692,76.9230769230769,1.92307692307692,3.84615384615385,NA,0,76.9230769230769,0,0,0
"1754",3176004,2007,3.84615384615385,11.5384615384615,3.84615384615385,3.84615384615385,NA,1.15384615384615,0,0,0,0
"1755",3176005,2007,3.84615384615385,11.5384615384615,3.84615384615385,3.84615384615385,NA,1.15384615384615,0,0,0,0
"1759",3179004,2007,2.88461538461538,5.76923076923077,0.961538461538462,6.73076923076923,NA,0,0,0,0,0
"1760",3179006,2007,0.961538461538462,5.76923076923077,0.480769230769231,9.61538461538461,NA,0,0,0,0,0
"1761",3189003,2007,7.69230769230769,7.69230769230769,1.92307692307692,7.69230769230769,NA,0,0,0,0,0
"1763",3194004,2007,0,3.84615384615385,0,6.73076923076923,NA,0,0,0,0,0
"1765",3196006,2007,0,0,0,5.76923076923077,NA,1.53846153846154,0,0,0,0
"1769",3200006,2007,1.92307692307692,0,0,2.88461538461538,NA,0,0,2.88461538461538,0,0
"1773",3204004,2007,2.88461538461538,0.576923076923077,0.576923076923077,4.80769230769231,NA,0,0,0,0,0
"1780",3212005,2007,0.961538461538462,4.80769230769231,3.84615384615385,7.69230769230769,NA,0,0,0,0,0
"1781",3217003,2007,15.3846153846154,9.61538461538461,1.92307692307692,15.3846153846154,NA,1.53846153846154,0,0,0,0
"1783",3221005,2007,5.76923076923077,5.76923076923077,2.88461538461538,9.61538461538461,NA,0,0,0,0,0
"1785",3223004,2007,9.61538461538461,0,0.961538461538462,3.84615384615385,NA,0,0,0,0,0
"1789",3225006,2007,3.84615384615385,0,0,1.92307692307692,NA,0.961538461538462,0,0,0,0
"1790",3227003,2007,3.84615384615385,0,3.84615384615385,3.84615384615385,NA,0,0,0,0,0
"1791",3227004,2007,1.92307692307692,0,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"1793",3228006,2007,1.53846153846154,0,0,5.76923076923077,NA,0,0,0,0,0
"1794",3229003,2007,1.53846153846154,5.76923076923077,1.92307692307692,3.84615384615385,NA,0,0,0,0,0
"1795",3229004,2007,1.53846153846154,5.76923076923077,NA,5.76923076923077,NA,0,0,0,0,0
"1796",3231003,2007,NA,13.4615384615385,0.961538461538462,9.61538461538461,NA,0.576923076923077,0,0,0,0
"1798",3232005,2007,5.76923076923077,0,0,11.5384615384615,NA,3.84615384615385,0,0,0,0
"1800",3233004,2007,9.61538461538461,0,9.61538461538461,0,NA,0.576923076923077,0,0,0,0
"1804",3238004,2007,0,0,1.92307692307692,9.61538461538461,NA,0,0,0,0,0
"1805",3239003,2007,5.76923076923077,3.84615384615385,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"1806",3239004,2007,5.76923076923077,3.84615384615385,1.92307692307692,3.84615384615385,NA,0,0,0,0,0
"1808",3240006,2007,0,0,0.961538461538462,5.76923076923077,NA,0,0,0,0,0
"1814",3249007,2007,5.76923076923077,0,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"1819",3258004,2007,0,9.61538461538461,1.92307692307692,19.2307692307692,NA,0,0,0,0,0
"1820",3258005,2007,0,9.61538461538461,1.92307692307692,11.5384615384615,NA,0,0,0,0,0
"1821",3275003,2007,9.61538461538461,57.6923076923077,7.69230769230769,57.6923076923077,NA,0,0,0,0,96.1538461538462
"1822",3275004,2007,38.4615384615385,57.6923076923077,3.84615384615385,15.3846153846154,NA,0,0,0,0,96.1538461538462
"1823",3277003,2007,5.76923076923077,6.40384615384615,1.92307692307692,5.76923076923077,NA,0,0,0,0,0
"1824",3277004,2007,0,6.40384615384615,1.07692307692308,7.69230769230769,NA,0,0,0,0,0
"1826",3282007,2007,NA,NA,7.69230769230769,NA,NA,0,0.673076923076923,0,0,NA
"1829",3294004,2007,19.2307692307692,19.2307692307692,7.69230769230769,48.0769230769231,NA,0,38.4615384615385,0,0,0
"1830",3302003,2007,38.4615384615385,76.9230769230769,4.80769230769231,19.2307692307692,NA,192.25,0,0,0,0
"1831",3302004,2007,38.4615384615385,57.6923076923077,5.76923076923077,19.2307692307692,NA,96.1538461538462,15.3846153846154,9.61538461538461,0,0
"1834",3309003,2007,11.5384615384615,0,1.92307692307692,9.61538461538461,NA,0,0,0,0,0
"1835",3309004,2007,11.5384615384615,19.2307692307692,1.92307692307692,5.76923076923077,NA,0,0,0,2.98076923076923,0
"1836",3310003,2007,7.69230769230769,0,2.88461538461538,9.61538461538461,NA,5,0,0,0,0
"1837",3311007,2007,2.30769230769231,0,0,0,NA,0,0,0,0,0
"1841",3323004,2007,3.84615384615385,67.3076923076923,1.92307692307692,1.92307692307692,NA,23.0769230769231,23.0769230769231,0,0,0
"1842",3328006,2007,7.69230769230769,0,0.576923076923077,3.84615384615385,NA,NA,0,0,0,0
"1843",3331006,2007,5.76923076923077,0,0.576923076923077,3.84615384615385,NA,0,0,0,0,0
"1844",3331008,2007,7.69230769230769,0,1.15384615384615,3.84615384615385,NA,0,0,0,0,0
"1847",3333003,2007,NA,0,NA,NA,NA,0,0,0,0,0
"1848",3336003,2007,28.8461538461538,10.5769230769231,1.92307692307692,9.61538461538461,NA,1.53846153846154,8.65384615384615,0,0,0
"1849",3336005,2007,6.73076923076923,10.5769230769231,5.76923076923077,3.84615384615385,NA,0,0,0,0,0
